2016-07-19T08:52:56+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:52:57+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:52:59+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:02+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:04+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:06+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:08+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:10+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:12+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:14+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:16+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:18+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:19+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:22+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:24+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:25+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:27+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:29+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:31+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:32+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:34+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:35+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:36+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:37+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:39+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:40+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:44+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:45+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:46+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:48+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:49+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:51+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:52+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:54+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:55+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:57+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:53:59+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:00+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:02+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:03+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:05+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:07+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:09+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:10+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:12+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:13+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:15+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:16+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:17+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:18+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:21+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:22+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:24+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:25+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:27+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:28+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:32+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:33+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:35+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:37+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:38+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:40+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:42+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:44+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:46+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:48+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:49+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:51+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:52+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:53+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:56+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:54:57+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:00+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:02+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:03+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:04+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:07+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:09+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:10+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:11+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:13+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:16+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:17+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:19+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:20+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:22+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:23+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:25+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:27+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:29+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
2016-07-19T08:55:31+00:00 DEBUG (7): is_readable() expects parameter 1 to be a valid path, string given/home/easyopti/public_html/lib/Varien/Io/File.php
